timestamp,load,pressure
2020-02-21 18:22:40:682099,0,995.1550172400001
2020-02-21 18:22:40:784901,0,1002.709915284
2020-02-21 18:22:40:887143,0,1002.709915284
2020-02-21 18:22:40:989366,0,1006.4873643060001
2020-02-21 18:22:41:091628,0,1011.523963002
2020-02-21 18:22:41:193984,0,1003.9690649580001
2020-02-21 18:22:41:296570,0,988.8592688699999
2020-02-21 18:22:41:398821,0,977.5269218040002
2020-02-21 18:22:41:501095,0,973.749472782
2020-02-21 18:22:41:603468,0,962.417125716
2020-02-21 18:22:41:706897,0,946.0481799540001
2020-02-21 18:22:41:810503,0,949.8256289760001
2020-02-21 18:22:41:913672,0,971.231173434
2020-02-21 18:22:42:017170,0,988.8592688699999
2020-02-21 18:22:42:120264,0,988.8592688699999
2020-02-21 18:22:42:223828,0,1001.4507656100001
2020-02-21 18:22:42:326912,0,1010.2648133280001
2020-02-21 18:22:42:430372,0,995.1550172400001
2020-02-21 18:22:42:533610,0,971.231173434
2020-02-21 18:22:42:637074,0,944.78903028
2020-02-21 18:22:42:740467,0,947.307329628
2020-02-21 18:22:42:843617,0,977.5269218040002
2020-02-21 18:22:42:947088,0,1003.9690649580001
2020-02-21 18:22:43:050547,0,1000.191615936
2020-02-21 18:22:43:154169,0,1003.9690649580001
2020-02-21 18:22:43:257563,0,995.1550172400001
2020-02-21 18:22:43:361007,0,969.9720237600001
2020-02-21 18:22:43:464093,0,946.0481799540001
2020-02-21 18:22:43:567184,0,946.0481799540001
2020-02-21 18:22:43:670253,0,973.749472782
2020-02-21 18:22:43:773386,0,991.377568218
2020-02-21 18:22:43:876433,0,992.6367178920001
2020-02-21 18:22:43:979525,0,1002.709915284
2020-02-21 18:22:44:082776,0,1006.4873643060001
2020-02-21 18:22:44:185840,0,997.6733165880001
2020-02-21 18:22:44:288927,0,976.26777213
2020-02-21 18:22:44:392095,0,943.5298806060001
2020-02-21 18:22:44:495171,0,949.8256289760001
2020-02-21 18:22:44:598258,0,959.898826368
2020-02-21 18:22:44:701337,0,980.045221152
2020-02-21 18:22:44:804655,0,998.932466262
2020-02-21 18:22:44:907722,0,998.932466262
2020-02-21 18:22:45:010750,0,1002.709915284
2020-02-21 18:22:45:114139,0,1002.709915284
2020-02-21 18:22:45:217229,0,980.045221152
2020-02-21 18:22:45:320315,0,954.8622276720001
2020-02-21 18:22:45:423571,0,953.603077998
2020-02-21 18:22:45:526593,0,948.566479302
